"sim","x","y","t"
"beta3",448713.75753424,4627905.96239886,2022-05-27 15:00:00
"beta3",449354.754188197,4628966.86379675,2022-05-27 16:00:00
"beta3",449972.301087431,4629794.16762718,2022-05-27 17:00:00
"beta3",449454.701167206,4629091.15916727,2022-05-27 18:00:00
"beta3",449006.620022443,4629070.10326983,2022-05-27 19:00:00
"beta3",449224.924305114,4628643.44044019,2022-05-27 20:00:00
"beta3",449198.09169574,4627725.89519547,2022-05-27 21:00:00
"beta3",448513.222591167,4627702.33573777,2022-05-27 22:00:00
"beta3",449499.605132947,4628275.29015711,2022-05-27 23:00:00
"beta3",449313.69019878,4628723.83330754,2022-05-28 00:00:00
"beta3",449822.369352173,4629611.07946705,2022-05-28 01:00:00
"beta3",450068.321652822,4629546.42122805,2022-05-28 02:00:00
"beta3",449567.961102112,4628972.10841202,2022-05-28 03:00:00
"beta3",450065.570127669,4629091.86771146,2022-05-28 04:00:00
"beta3",450029.100518132,4629657.84321304,2022-05-28 05:00:00
"beta3",450564.629716759,4629525.01008053,2022-05-28 06:00:00
"beta3",450098.216836124,4629948.2450359,2022-05-28 07:00:00
"beta3",449876.736863228,4629726.6631442,2022-05-28 08:00:00
"beta3",449803.273309264,4629186.16540876,2022-05-28 09:00:00
"beta3",449506.840679227,4628526.03274517,2022-05-28 10:00:00
"beta3",449484.150763639,4627812.15701877,2022-05-28 11:00:00
"beta3",449298.636485334,4627907.38990175,2022-05-28 12:00:00
"beta3",449198.78014919,4627616.42258096,2022-05-28 13:00:00
"beta3",449517.860707836,4627245.97149358,2022-05-28 14:00:00
"beta3",449025.836030895,4627406.82073621,2022-05-28 15:00:00
"beta3",449371.042516409,4627140.50500665,2022-05-28 16:00:00
"beta3",449752.804121887,4627619.77603156,2022-05-28 17:00:00
"beta3",450448.355571429,4627910.8807813,2022-05-28 18:00:00
"beta3",451181.002366918,4628147.4430919,2022-05-28 19:00:00
"beta3",451714.328793417,4628557.74712915,2022-05-28 20:00:00
"beta3",451977.059706427,4628672.33421983,2022-05-28 21:00:00
"beta3",451654.020044629,4629365.11622127,2022-05-28 22:00:00
"beta3",451872.737386146,4629302.73223425,2022-05-28 23:00:00
"beta3",452277.382518485,4629724.71493358,2022-05-29 00:00:00
"beta3",451780.560879411,4629210.67625641,2022-05-29 01:00:00
"beta3",451709.212177925,4628301.04207558,2022-05-29 02:00:00
"beta3",451129.561036502,4628598.69409764,2022-05-29 03:00:00
"beta3",451754.811289494,4628708.93875398,2022-05-29 04:00:00
"beta3",451761.30269744,4629556.9660344,2022-05-29 05:00:00
"beta3",452562.741981779,4629633.66803402,2022-05-29 06:00:00
"beta3",451828.186455867,4629569.1744716,2022-05-29 07:00:00
"beta3",452046.522638171,4628744.12368096,2022-05-29 08:00:00
"beta3",451704.403727214,4628832.13341167,2022-05-29 09:00:00
"beta3",452320.621924818,4629333.82483804,2022-05-29 10:00:00
"beta3",452348.284803724,4629582.09962431,2022-05-29 11:00:00
"beta3",451529.508123083,4629092.45994926,2022-05-29 12:00:00
"beta3",451344.218133547,4628590.49195343,2022-05-29 13:00:00
"beta3",451959.482592441,4629165.80851919,2022-05-29 14:00:00
"beta3",452515.854143002,4629668.61845439,2022-05-29 15:00:00
"beta3",451767.589104694,4629695.07169793,2022-05-29 16:00:00
"beta3",451780.066013759,4628750.02871936,2022-05-29 17:00:00
"beta3",451273.373706227,4628625.28623041,2022-05-29 18:00:00
"beta3",450886.750518218,4627889.03968739,2022-05-29 19:00:00
"beta3",450884.902296073,4627574.73721191,2022-05-29 20:00:00
"beta3",450039.922717189,4627536.32863269,2022-05-29 21:00:00
"beta3",450845.577843327,4628422.86368241,2022-05-29 22:00:00
"beta3",449890.374376245,4628539.78167129,2022-05-29 23:00:00
"beta3",450234.832544023,4627742.9492157,2022-05-30 00:00:00
"beta3",449604.530823251,4627797.46889171,2022-05-30 01:00:00
"beta3",450084.968869707,4627635.84774393,2022-05-30 02:00:00
"beta3",450828.343006087,4627933.56299348,2022-05-30 03:00:00
"beta3",451102.654758968,4628258.07677937,2022-05-30 04:00:00
"beta3",451416.42361112,4628353.64104894,2022-05-30 05:00:00
"beta3",451238.768149203,4628524.86823279,2022-05-30 06:00:00
"beta3",451651.165696103,4628495.22334872,2022-05-30 07:00:00
"beta3",451346.809415159,4628082.07195051,2022-05-30 08:00:00
"beta3",451183.30215734,4628308.00347729,2022-05-30 09:00:00
"beta3",451165.312696863,4627540.26474295,2022-05-30 10:00:00
"beta3",450528.017337053,4627944.46840903,2022-05-30 11:00:00
"beta3",449570.758194953,4627434.7985979,2022-05-30 12:00:00
"beta3",449588.114929479,4628128.94531024,2022-05-30 13:00:00
"beta3",450171.098036608,4627830.4705751,2022-05-30 14:00:00
"beta3",450608.12658307,4628217.53625454,2022-05-30 15:00:00
"beta3",452111.712768254,4628032.58637266,2022-05-30 16:00:00
"beta3",451831.675585804,4628843.51849729,2022-05-30 17:00:00
"beta3",452367.142269179,4628829.24498461,2022-05-30 18:00:00
"beta3",451658.636710322,4629557.78232694,2022-05-30 19:00:00
"beta3",451886.214133651,4628795.27778174,2022-05-30 20:00:00
"beta3",451831.685788332,4628175.20642707,2022-05-30 21:00:00
"beta3",451802.892371536,4628783.1521073,2022-05-30 22:00:00
"beta3",452230.977793034,4629089.02574933,2022-05-30 23:00:00
"beta3",452535.207075351,4629595.98574672,2022-05-31 00:00:00
"beta3",452630.401844897,4629590.21709401,2022-05-31 01:00:00
"beta3",452168.505742267,4629468.69137011,2022-05-31 02:00:00
"beta3",452393.872678434,4628809.82117861,2022-05-31 03:00:00
"beta3",451995.057249475,4628831.89249769,2022-05-31 04:00:00
"beta3",451383.867997986,4628252.35479027,2022-05-31 05:00:00
"beta3",451157.511473146,4627782.16164371,2022-05-31 06:00:00
"beta3",450826.051985969,4628113.5629271,2022-05-31 07:00:00
"beta3",451866.695405464,4628759.13132334,2022-05-31 08:00:00
"beta3",451677.14657478,4628998.88980831,2022-05-31 09:00:00
"beta3",451813.554158466,4628762.79491365,2022-05-31 10:00:00
"beta3",452535.506800914,4629246.04773115,2022-05-31 11:00:00
"beta3",451976.992660108,4629785.3506919,2022-05-31 12:00:00
"beta3",451501.683584895,4629040.15157589,2022-05-31 13:00:00
"beta3",450928.994823059,4627897.6115565,2022-05-31 14:00:00
"beta3",451607.346821465,4628653.93796342,2022-05-31 15:00:00
"beta3",452001.023602812,4628167.10135769,2022-05-31 16:00:00
"beta3",451887.917201951,4628545.94451112,2022-05-31 17:00:00
"beta3",451895.805660855,4628756.74391636,2022-05-31 18:00:00
"beta3",452504.623140033,4628717.13194389,2022-05-31 19:00:00
"beta3",452615.233501192,4628935.55490947,2022-05-31 20:00:00
"beta3",452334.920141736,4628527.41523959,2022-05-31 21:00:00
"beta3",451562.782739547,4628315.27995523,2022-05-31 22:00:00
"beta3",451537.537227201,4629190.9689179,2022-05-31 23:00:00
"beta3",451840.0287062,4628621.5785268,2022-06-01 00:00:00
"beta3",452546.534349997,4629195.18866152,2022-06-01 01:00:00
"beta3",452553.896605964,4629670.42450866,2022-06-01 02:00:00
"beta3",452518.65372419,4628930.69668644,2022-06-01 03:00:00
"beta3",452201.479943648,4628763.77060921,2022-06-01 04:00:00
"beta3",451960.186526765,4628715.2240476,2022-06-01 05:00:00
"beta3",452469.039618986,4629088.74914156,2022-06-01 06:00:00
"beta3",452000.027408957,4628823.78848648,2022-06-01 07:00:00
"beta3",451791.950789984,4628360.75502656,2022-06-01 08:00:00
"beta3",451663.383759145,4628895.33309287,2022-06-01 09:00:00
"beta3",452336.064519364,4629003.6424167,2022-06-01 10:00:00
"beta3",451781.573265091,4629717.62350471,2022-06-01 11:00:00
"beta3",452326.02325122,4629401.87880483,2022-06-01 12:00:00
"beta3",452118.274959006,4629641.77011681,2022-06-01 13:00:00
"beta3",451675.433263245,4629646.9418066,2022-06-01 14:00:00
"beta3",452118.670534936,4628952.71750678,2022-06-01 15:00:00
"beta3",451682.529839107,4629331.98390677,2022-06-01 16:00:00
"beta3",451574.17986024,4629049.03494192,2022-06-01 17:00:00
"beta3",450539.812052089,4629873.73110664,2022-06-01 18:00:00
"beta3",451972.86648956,4629635.38754792,2022-06-01 19:00:00
"beta3",452244.895531529,4629646.75698509,2022-06-01 20:00:00
"beta3",452526.156066235,4629338.9103888,2022-06-01 21:00:00
"beta3",452150.389519387,4628856.91145955,2022-06-01 22:00:00
"beta3",451692.439163658,4628860.77697342,2022-06-01 23:00:00
"beta3",451930.470016166,4628548.66339161,2022-06-02 00:00:00
"beta3",452466.232532823,4628817.49187005,2022-06-02 01:00:00
"beta3",452426.722031568,4629266.13957183,2022-06-02 02:00:00
"beta3",452693.185181208,4629184.48002817,2022-06-02 03:00:00
"beta3",452391.674195632,4628958.80826408,2022-06-02 04:00:00
"beta3",452047.220834216,4628124.53088817,2022-06-02 05:00:00
"beta3",451371.712137008,4628695.49896795,2022-06-02 06:00:00
"beta3",451766.005426939,4628723.55291183,2022-06-02 07:00:00
"beta3",452475.961953017,4628612.09162676,2022-06-02 08:00:00
"beta3",452116.328392263,4628781.00052713,2022-06-02 09:00:00
"beta3",451881.486641691,4629360.02377669,2022-06-02 10:00:00
"beta3",452345.467200249,4628978.52254622,2022-06-02 11:00:00
"beta3",451972.46958681,4628963.06497885,2022-06-02 12:00:00
"beta3",452188.869107299,4628839.51018712,2022-06-02 13:00:00
"beta3",452021.009298459,4629323.72660445,2022-06-02 14:00:00
"beta3",452156.793662372,4628853.76456606,2022-06-02 15:00:00
"beta3",451197.337509454,4628113.10376403,2022-06-02 16:00:00
"beta3",450827.919858926,4627800.13403748,2022-06-02 17:00:00
"beta3",449834.47261863,4628018.41975421,2022-06-02 18:00:00
"beta3",449695.315115303,4627442.43585957,2022-06-02 19:00:00
"beta3",448732.193837404,4627182.81248625,2022-06-02 20:00:00
"beta3",448405.948559735,4627745.54438722,2022-06-02 21:00:00
"beta3",449612.14107955,4627623.30793575,2022-06-02 22:00:00
"beta3",449341.712510417,4628437.74842504,2022-06-02 23:00:00
"beta3",449775.931856674,4628027.83322686,2022-06-03 00:00:00
"beta3",448965.844450079,4627917.1601432,2022-06-03 01:00:00
"beta3",449184.527908877,4629066.91004152,2022-06-03 02:00:00
"beta3",449592.346111493,4628995.39183623,2022-06-03 03:00:00
"beta3",449275.961325934,4628897.66148854,2022-06-03 04:00:00
"beta3",449245.623172821,4628160.9638778,2022-06-03 05:00:00
"beta3",448963.391965742,4627795.99679099,2022-06-03 06:00:00
"beta3",448772.512105235,4626993.0272225,2022-06-03 07:00:00
"beta3",448960.00611627,4626907.70526447,2022-06-03 08:00:00
"beta3",449740.373223474,4627480.32561364,2022-06-03 09:00:00
"beta3",449854.829667942,4627754.78809106,2022-06-03 10:00:00
"beta3",450247.803068534,4627656.68839129,2022-06-03 11:00:00
"beta3",450022.319033595,4627872.07775516,2022-06-03 12:00:00
"beta3",450339.997066705,4627945.97712015,2022-06-03 13:00:00
"beta3",450019.143342353,4627613.58112775,2022-06-03 14:00:00
"beta3",450307.578439386,4627750.94979497,2022-06-03 15:00:00
"beta3",450738.088572787,4627983.02308546,2022-06-03 16:00:00
"beta3",451752.636884422,4628786.58077066,2022-06-03 17:00:00
"beta3",451696.711241499,4629318.38813401,2022-06-03 18:00:00
"beta3",452155.307169522,4628980.04452909,2022-06-03 19:00:00
"beta3",451887.877897695,4629389.7001804,2022-06-03 20:00:00
"beta3",451897.497354866,4628993.32096266,2022-06-03 21:00:00
"beta3",451613.844382035,4629033.64752238,2022-06-03 22:00:00
"beta3",451853.642957762,4628785.69226975,2022-06-03 23:00:00
"beta3",452664.360126098,4628876.48654254,2022-06-04 00:00:00
"beta3",452567.959599944,4629692.5315715,2022-06-04 01:00:00
"beta3",452875.87199599,4630265.57099075,2022-06-04 02:00:00
"beta3",452172.650779749,4629389.10456003,2022-06-04 03:00:00
"beta3",451917.649175861,4628845.56679237,2022-06-04 04:00:00
"beta3",450890.500722935,4627938.88025485,2022-06-04 05:00:00
"beta3",451197.526118722,4627983.46893174,2022-06-04 06:00:00
"beta3",451653.964674932,4629641.97498238,2022-06-04 07:00:00
"beta3",451510.810029305,4629468.18114252,2022-06-04 08:00:00
"beta3",451828.464699967,4629691.63535946,2022-06-04 09:00:00
"beta3",452174.615564739,4629615.24634242,2022-06-04 10:00:00
"beta3",451712.275772027,4629388.25316783,2022-06-04 11:00:00
"beta3",451386.914058615,4628688.08051789,2022-06-04 12:00:00
"beta3",451159.923031737,4627905.46368317,2022-06-04 13:00:00
"beta3",450553.117513105,4627904.23923524,2022-06-04 14:00:00
"beta3",450085.67349928,4627534.78942407,2022-06-04 15:00:00
"beta3",449269.425581597,4627097.31346514,2022-06-04 16:00:00
"beta3",449235.709337806,4627079.01463303,2022-06-04 17:00:00
"beta3",448999.876249595,4627358.97435811,2022-06-04 18:00:00
"beta3",449663.464347282,4627760.94632688,2022-06-04 19:00:00
"beta3",450297.175594058,4627850.79378211,2022-06-04 20:00:00
"beta3",450793.078072428,4628149.86284431,2022-06-04 21:00:00
"beta3",451152.535835494,4627775.69709645,2022-06-04 22:00:00
"beta3",450943.663795837,4628145.4988671,2022-06-04 23:00:00
"beta3",451160.935814515,4627798.20802355,2022-06-05 00:00:00
"beta3",451048.314313645,4628052.57689236,2022-06-05 01:00:00
"beta3",451696.908227301,4628257.11596702,2022-06-05 02:00:00
"beta3",452132.79936236,4628250.52717699,2022-06-05 03:00:00
"beta3",452378.44654372,4628967.38319638,2022-06-05 04:00:00
"beta3",452448.85825076,4629505.07509135,2022-06-05 05:00:00
"beta3",452379.344421781,4628925.52241775,2022-06-05 06:00:00
"beta3",452602.463277572,4628189.60716272,2022-06-05 07:00:00
"beta3",451227.995173948,4628050.29846449,2022-06-05 08:00:00
"beta3",450956.200346356,4627778.40624478,2022-06-05 09:00:00
"beta3",449902.928736848,4627882.8115978,2022-06-05 10:00:00
"beta3",449624.546336603,4627220.14736817,2022-06-05 11:00:00
"beta3",449137.823928905,4627689.3603681,2022-06-05 12:00:00
"beta3",449558.430837736,4627619.84823555,2022-06-05 13:00:00
"beta3",449882.795899695,4627971.55284164,2022-06-05 14:00:00
"beta3",450296.256698682,4628465.65651613,2022-06-05 15:00:00
"beta3",451662.352507444,4628857.01021945,2022-06-05 16:00:00
"beta3",452162.982664975,4628881.90555694,2022-06-05 17:00:00
"beta3",451818.922078497,4628670.56650752,2022-06-05 18:00:00
"beta3",450871.815357545,4627878.23609128,2022-06-05 19:00:00
"beta3",450230.228691557,4627721.8563195,2022-06-05 20:00:00
"beta3",449751.33628419,4627449.59811773,2022-06-05 21:00:00
"beta3",449983.593242538,4626634.11927658,2022-06-05 22:00:00
"beta3",448889.432177286,4626969.7728477,2022-06-05 23:00:00
"beta3",449103.463005259,4627187.739674,2022-06-06 00:00:00
"beta3",449815.960893105,4627707.84698022,2022-06-06 01:00:00
"beta3",449425.629251867,4628113.30440958,2022-06-06 02:00:00
"beta3",449717.927529567,4627622.8645372,2022-06-06 03:00:00
"beta3",449792.544079544,4628400.47146369,2022-06-06 04:00:00
"beta3",450105.422054548,4629621.20924038,2022-06-06 05:00:00
"beta3",449391.412218187,4628714.2756396,2022-06-06 06:00:00
"beta3",449185.388939282,4628761.69245702,2022-06-06 07:00:00
"beta3",449329.804738121,4628583.60121486,2022-06-06 08:00:00
"beta3",449161.034385488,4628750.8391997,2022-06-06 09:00:00
"beta3",449270.297970529,4628478.04322294,2022-06-06 10:00:00
"beta3",449926.283111954,4629594.06881911,2022-06-06 11:00:00
"beta3",449591.348229786,4628967.75906433,2022-06-06 12:00:00
"beta3",449446.85248624,4628866.08707684,2022-06-06 13:00:00
"beta3",449235.189289184,4628729.41808011,2022-06-06 14:00:00
"beta3",449424.395745694,4629080.2029036,2022-06-06 15:00:00
"beta3",449952.501057486,4629657.32196703,2022-06-06 16:00:00
"beta3",449745.072023976,4629038.5195711,2022-06-06 17:00:00
"beta3",450042.419378545,4629527.73213676,2022-06-06 18:00:00
"beta3",449603.83119044,4629082.35662041,2022-06-06 19:00:00
"beta3",449680.642834593,4628939.11191979,2022-06-06 20:00:00
"beta3",449508.006227124,4628865.02555623,2022-06-06 21:00:00
"beta3",450048.312336824,4629037.10991891,2022-06-06 22:00:00
"beta3",449825.754265527,4629738.04274315,2022-06-06 23:00:00
"beta3",450113.005265246,4629800.41167247,2022-06-07 00:00:00
"beta3",449898.826899434,4629872.85067783,2022-06-07 01:00:00
"beta3",449978.890155169,4629338.09115008,2022-06-07 02:00:00
"beta3",449692.4538149,4629546.35316278,2022-06-07 03:00:00
"beta3",449822.705551447,4629834.3575838,2022-06-07 04:00:00
"beta3",449974.40883006,4629913.09816795,2022-06-07 05:00:00
"beta3",450045.907750524,4629466.77505955,2022-06-07 06:00:00
"beta3",450064.78418355,4629860.51760512,2022-06-07 07:00:00
"beta3",450248.855560698,4629573.89555984,2022-06-07 08:00:00
"beta3",449430.486476893,4628891.21739222,2022-06-07 09:00:00
"beta3",450183.314814045,4629669.72870838,2022-06-07 10:00:00
"beta3",451263.768359263,4629750.44363195,2022-06-07 11:00:00
"beta3",451573.986335681,4629216.02984642,2022-06-07 12:00:00
"beta3",451752.73247188,4628841.14436279,2022-06-07 13:00:00
"beta3",451618.291298981,4629148.75063996,2022-06-07 14:00:00
"beta3",452185.094133228,4628869.71256307,2022-06-07 15:00:00
"beta3",452274.892264892,4629706.20761532,2022-06-07 16:00:00
"beta3",452174.210868526,4629035.76629498,2022-06-07 17:00:00
"beta3",451604.871146729,4629504.45411002,2022-06-07 18:00:00
"beta3",452309.691037391,4628879.08552176,2022-06-07 19:00:00
"beta3",451917.139670996,4629123.79372274,2022-06-07 20:00:00
"beta3",451876.791075957,4628668.29268019,2022-06-07 21:00:00
"beta3",451195.694526549,4627814.15179975,2022-06-07 22:00:00
"beta3",450889.12362852,4627833.84928248,2022-06-07 23:00:00
"beta3",450720.562880896,4627745.58927598,2022-06-08 00:00:00
"beta3",450197.804905314,4627654.21031841,2022-06-08 01:00:00
"beta3",449732.067188661,4627491.50687163,2022-06-08 02:00:00
"beta3",449693.824657399,4627273.88093533,2022-06-08 03:00:00
"beta3",448710.643645833,4627509.54449512,2022-06-08 04:00:00
"beta3",449569.864710549,4628223.91369853,2022-06-08 05:00:00
"beta3",450007.121022673,4629096.04081079,2022-06-08 06:00:00
"beta3",450244.061207254,4629606.01592165,2022-06-08 07:00:00
"beta3",449855.964866384,4629823.43977635,2022-06-08 08:00:00
"beta3",449443.269541512,4628841.54852225,2022-06-08 09:00:00
"beta3",449204.172724791,4628865.53725178,2022-06-08 10:00:00
"beta3",448680.040288017,4627922.44199147,2022-06-08 11:00:00
"beta3",448747.18653439,4628494.68063908,2022-06-08 12:00:00
"beta3",449839.849860243,4628049.88569144,2022-06-08 13:00:00
"beta3",449628.39310098,4628288.08780657,2022-06-08 14:00:00
"beta3",450345.416797146,4627972.36809987,2022-06-08 15:00:00
"beta3",449904.555766315,4628979.23687208,2022-06-08 16:00:00
"beta3",450074.238898843,4629663.6164549,2022-06-08 17:00:00
"beta3",449566.264986828,4628754.488737,2022-06-08 18:00:00
"beta3",450072.72697571,4629082.12258927,2022-06-08 19:00:00
"beta3",449578.432161262,4629874.02853599,2022-06-08 20:00:00
"beta3",449691.994232049,4629258.77209741,2022-06-08 21:00:00
"beta3",450000.681240382,4629831.01967123,2022-06-08 22:00:00
"beta3",449775.036546071,4629057.72446498,2022-06-08 23:00:00
"beta3",449204.822416523,4628829.24736141,2022-06-09 00:00:00
"beta3",449653.313405145,4628254.67325529,2022-06-09 01:00:00
"beta3",449523.616715524,4628535.14457772,2022-06-09 02:00:00
"beta3",449905.484958056,4628407.06873818,2022-06-09 03:00:00
"beta3",449778.940339285,4628427.15389961,2022-06-09 04:00:00
"beta3",449434.125048192,4628083.85400145,2022-06-09 05:00:00
"beta3",449174.825443545,4628094.22215387,2022-06-09 06:00:00
"beta3",449641.313950201,4627559.02732015,2022-06-09 07:00:00
